CET_TimeStamp,Actual_Total_Load,Day_Ahead_Price,Wind_Onshore_Gen_Actual,Wind_Onshore_generation_forecast,Residual_load
24.03.2017 21:00,3062,30.05,608,502,2454
24.03.2017 22:00,2880,29.83,642,552,2238
24.03.2017 23:00,2743,29.5,669,579,2074
25.03.2017 00:00,2676,28.89,653,619,2023
25.03.2017 01:00,2598,27.85,664,680,1934
25.03.2017 02:00,2552,27.13,701,723,1851
25.03.2017 03:00,2463,26.17,771,750,1692
25.03.2017 04:00,2441,26.18,801,767,1640
25.03.2017 05:00,2436,26.37,811,766,1625
25.03.2017 06:00,2445,26.9,810,758,1635
25.03.2017 07:00,2572,27.87,719,736,1853
25.03.2017 08:00,2757,28.86,634,685,2123
25.03.2017 09:00,2889,29.18,572,626,2317
25.03.2017 10:00,2866,28.9,594,572,2272
25.03.2017 11:00,2858,28.28,525,522,2333
25.03.2017 12:00,2827,26.38,425,462,2402
25.03.2017 13:00,2762,26.25,413,449,2349
25.03.2017 14:00,2589,25.83,476,407,2113
25.03.2017 15:00,2549,26.03,444,393,2105
25.03.2017 16:00,2597,26.6,372,360,2225
25.03.2017 17:00,2629,27.68,361,328,2268
25.03.2017 18:00,2790,28.65,286,298,2504
25.03.2017 19:00,3010,30.19,238,270,2772
25.03.2017 20:00,3017,30.67,285,252,2732
25.03.2017 21:00,2905,29.96,290,231,2615
25.03.2017 22:00,2796,29.65,278,211,2518
25.03.2017 23:00,2710,29.33,245,180,2465
26.03.2017 00:00,2566,28.34,215,145,2351
26.03.2017 01:00,2496,28.74,146,89,2350
26.03.2017 02:00,2515,27.94,68,60,2447
26.03.2017 03:00,2761.949947,36.96376226,446.1037531,443.144979,2315.846194
26.03.2017 04:00,2542,26.97,35,50,2507
26.03.2017 05:00,2582,26.62,15,35,2567
26.03.2017 06:00,2667,24.65,17,34,2650
26.03.2017 07:00,2671,26.87,52,54,2619
26.03.2017 08:00,2643,27.64,153,84,2490
26.03.2017 09:00,2661,28.24,234,125,2427
26.03.2017 10:00,2716,28.58,216,129,2500
26.03.2017 11:00,2793,28.44,146,129,2647
26.03.2017 12:00,2788,27.89,158,157,2630
26.03.2017 13:00,2717,27.31,219,207,2498
26.03.2017 14:00,2594,24.29,299,255,2295
26.03.2017 15:00,2497,23.46,376,304,2121
26.03.2017 16:00,2406,23.2,440,333,1966
26.03.2017 17:00,2392,23.36,502,359,1890
26.03.2017 18:00,2478,24.01,506,379,1972
26.03.2017 19:00,2622,28.53,518,410,2104
26.03.2017 20:00,2784,29.48,552,435,2232
26.03.2017 21:00,2860,29.66,594,445,2266
26.03.2017 22:00,2661,28.57,650,440,2011
26.03.2017 23:00,2433,27.99,701,433,1732
27.03.2017 00:00,2254,25.97,701,411,1553
27.03.2017 01:00,2211,25.47,633,404,1578
27.03.2017 02:00,2200,24.06,560,348,1640
27.03.2017 03:00,2248,24.1,447,302,1801
27.03.2017 04:00,2325,25.16,338,262,1987
27.03.2017 05:00,2401,26.71,249,213,2152
27.03.2017 06:00,2611,29.38,178,174,2433
27.03.2017 07:00,3077,30.69,121,156,2956
27.03.2017 08:00,3413,34.28,98,144,3315
27.03.2017 09:00,3563,36.54,67,131,3496
27.03.2017 10:00,3552,35.65,71,135,3481
27.03.2017 11:00,3565,34.09,81,152,3484
27.03.2017 12:00,3529,32.44,123,187,3406
27.03.2017 13:00,3373,30.44,241,250,3132
27.03.2017 14:00,3276,29.67,388,339,2888
27.03.2017 15:00,3196,29.11,496,414,2700
27.03.2017 16:00,3150,28.92,569,472,2581
27.03.2017 17:00,3168,29.18,549,521,2619
27.03.2017 18:00,3227,29.69,537,562,2690
27.03.2017 19:00,3182,29.91,546,574,2636
27.03.2017 20:00,3209,30.09,570,584,2639
27.03.2017 21:00,3256,29.89,596,573,2660
27.03.2017 22:00,3097,29.8,567,542,2530
27.03.2017 23:00,2885,29.51,508,482,2377
28.03.2017 00:00,2612,28.5,496,411,2116
28.03.2017 01:00,2451,24.17,434,341,2017
28.03.2017 02:00,2419,24.28,367,289,2052
28.03.2017 03:00,2427,24.65,299,244,2128
28.03.2017 04:00,2425,26.03,252,196,2173
28.03.2017 05:00,2475,27.72,192,163,2283
28.03.2017 06:00,2653,29.06,135,122,2518
28.03.2017 07:00,3109,31.93,113,107,2996
28.03.2017 08:00,3410,40.85,112,102,3298
28.03.2017 09:00,3512,48.61,76,95,3436
28.03.2017 10:00,3504,42,39,77,3465
28.03.2017 11:00,3496,38.98,33,80,3463
28.03.2017 12:00,3450,36.5,21,64,3429
28.03.2017 13:00,3408,32.29,19,74,3389
28.03.2017 14:00,3344,30.71,25,77,3319
28.03.2017 15:00,3307,29.98,36,78,3271
28.03.2017 16:00,3250,30,42,86,3208
28.03.2017 17:00,3174,30.05,49,83,3125
28.03.2017 18:00,3217,31.39,57,82,3160
28.03.2017 19:00,3214,36.55,69,92,3145
28.03.2017 20:00,3253,40.41,83,107,3170
28.03.2017 21:00,3330,36.98,99,117,3231
28.03.2017 22:00,3146,32.65,120,123,3026
28.03.2017 23:00,2949,30.46,94,117,2855
29.03.2017 00:00,2726,28.9,88,121,2638
29.03.2017 01:00,2546,28.06,90,109,2456
29.03.2017 02:00,2500,27.37,95,121,2405
29.03.2017 03:00,2511,27.12,75,124,2436
29.03.2017 04:00,2568,26.89,56,134,2512
29.03.2017 05:00,2605,27.2,84,151,2521
29.03.2017 06:00,2780,29.2,106,159,2674
29.03.2017 07:00,3201,34.16,88,166,3113
29.03.2017 08:00,3483,39.56,135,165,3348
29.03.2017 09:00,3545,40.76,201,165,3344
29.03.2017 10:00,3576,41.01,187,184,3389
29.03.2017 11:00,3649,38.88,222,215,3427
29.03.2017 12:00,3610,37.83,281,254,3329
29.03.2017 13:00,3507,37.96,328,288,3179
29.03.2017 14:00,3508,37.94,342,331,3166
29.03.2017 15:00,3459,35.85,348,354,3111
29.03.2017 16:00,3419,33.41,370,360,3049
29.03.2017 17:00,3377,32.52,342,357,3035
29.03.2017 18:00,3437,33.01,273,335,3164
29.03.2017 19:00,3438,34.64,221,299,3217
29.03.2017 20:00,3470,39.5,164,252,3306
29.03.2017 21:00,3468,40.63,130,209,3338
29.03.2017 22:00,3250,37.62,94,169,3156
29.03.2017 23:00,3032,34.32,59,133,2973
30.03.2017 00:00,2791,29.99,36,109,2755
30.03.2017 01:00,2699,28.7,32,85,2667
30.03.2017 02:00,2590,28.02,25,70,2565
30.03.2017 03:00,2546,27.3,24,58,2522
30.03.2017 04:00,2556,27.25,23,57,2533
30.03.2017 05:00,2613,27.69,21,56,2592
30.03.2017 06:00,2810,28.81,29,60,2781
30.03.2017 07:00,3175,35.71,41,71,3134
30.03.2017 08:00,3478,43.06,68,86,3410
30.03.2017 09:00,3580,47.14,83,101,3497
30.03.2017 10:00,3593,43.91,97,128,3496
30.03.2017 11:00,3644,40.07,144,167,3500
30.03.2017 12:00,3618,38.42,215,226,3403
30.03.2017 13:00,3544,33.82,301,300,3243
30.03.2017 14:00,3464,31.3,434,365,3030
30.03.2017 15:00,3404,30.3,566,437,2838
30.03.2017 16:00,3460,29.65,584,505,2876
30.03.2017 17:00,3452,29.55,568,550,2884
30.03.2017 18:00,3433,31.18,606,579,2827
30.03.2017 19:00,3269,35.07,729,618,2540
30.03.2017 20:00,3156,39.49,846,642,2310
30.03.2017 21:00,3216,31.88,800,690,2416
30.03.2017 22:00,3115,29.87,753,741,2362
30.03.2017 23:00,2867,28.76,741,755,2126
31.03.2017 00:00,2600,28.01,774,760,1826
31.03.2017 01:00,2503,26.91,686,750,1817
31.03.2017 02:00,2450,24.77,636,709,1814
31.03.2017 03:00,2419,24.45,610,658,1809
31.03.2017 04:00,2450,24.55,509,589,1941
31.03.2017 05:00,2507,25.73,413,534,2094
31.03.2017 06:00,2659,28.03,354,472,2305
31.03.2017 07:00,3022,32.3,299,401,2723
31.03.2017 08:00,3308,37.04,243,338,3065
31.03.2017 09:00,3404,38.99,184,260,3220
31.03.2017 10:00,3365,37.97,131,211,3234
31.03.2017 11:00,3340,35.93,120,171,3220
31.03.2017 12:00,3262,33.32,86,141,3176
31.03.2017 13:00,3117,30.75,81,118,3036
31.03.2017 14:00,2984,29.94,91,115,2893
31.03.2017 15:00,2870,29.26,96,106,2774
31.03.2017 16:00,2791,28.99,90,105,2701
31.03.2017 17:00,2712,28.86,87,121,2625
31.03.2017 18:00,2723,30.43,106,145,2617
31.03.2017 19:00,2739,33.84,162,197,2577
31.03.2017 20:00,2778,33.9,257,265,2521
31.03.2017 21:00,2756,29.87,359,323,2397
31.03.2017 22:00,2609,29.38,412,357,2197
31.03.2017 23:00,2467,28.66,420,384,2047
04.01.2017 00:00,2346,28.34,401,374,1945
04.01.2017 01:00,2186,26.43,411,349,1775
04.01.2017 02:00,2111,27.31,402,322,1709
04.01.2017 03:00,2063,26.62,377,291,1686
04.01.2017 04:00,2078,25.57,334,257,1744
04.01.2017 05:00,2179,26.35,218,231,1961
04.01.2017 06:00,2286,27.31,160,222,2126
04.01.2017 07:00,2317,27.68,213,220,2104
04.01.2017 08:00,2339,27.42,261,207,2078
04.01.2017 09:00,2509,27.98,245,181,2264
04.01.2017 10:00,2659,28.47,222,167,2437
04.01.2017 11:00,2716,28.26,151,164,2565
04.01.2017 12:00,2653,27.27,172,178,2481
04.01.2017 13:00,2523,26.48,219,184,2304
04.01.2017 14:00,2455,26.07,255,198,2200
04.01.2017 15:00,2383,25.29,253,204,2130
04.01.2017 16:00,2368,24.81,220,198,2148
04.01.2017 17:00,2381,26.28,186,191,2195
04.01.2017 18:00,2485,27.36,144,164,2341
04.01.2017 19:00,2557,28.32,105,143,2452
04.01.2017 20:00,2586,28.41,101,135,2485
04.01.2017 21:00,2655,28.28,122,140,2533
04.01.2017 22:00,2527,28.23,159,133,2368
04.01.2017 23:00,2392,28.08,161,125,2231
04.02.2017 00:00,2288,27.56,139,126,2149
04.02.2017 01:00,2185,27.55,129,104,2056
04.02.2017 02:00,2146,26.84,107,97,2039
04.02.2017 03:00,2103,26.12,107,89,1996
04.02.2017 04:00,2109,26.03,89,78,2020
04.02.2017 05:00,2122,26.49,84,69,2038
04.02.2017 06:00,2139,26.42,77,63,2062
04.02.2017 07:00,2179,26.65,68,56,2111
04.02.2017 08:00,2218,27.14,86,58,2132
04.02.2017 09:00,2412,28.19,80,54,2332
04.02.2017 10:00,2599,28.85,55,50,2544
04.02.2017 11:00,2707,28.54,41,56,2666
04.02.2017 12:00,2754,28.2,20,62,2734
04.02.2017 13:00,2696,27.45,27,71,2669
04.02.2017 14:00,2631,26.82,29,90,2602
04.02.2017 15:00,2578,26.36,48,117,2530
04.02.2017 16:00,2530,26.02,72,133,2458
04.02.2017 17:00,2468,25.87,105,146,2363
04.02.2017 18:00,2512,27.17,142,152,2370
04.02.2017 19:00,2657,28.36,121,157,2536
04.02.2017 20:00,2723,29.55,152,169,2571
04.02.2017 21:00,2808,29.4,177,184,2631
04.02.2017 22:00,2656,28.78,215,195,2441
04.02.2017 23:00,2497,28.26,222,207,2275
04.03.2017 00:00,2300,27.56,233,216,2067
04.03.2017 01:00,2206,28.14,231,168,1975
04.03.2017 02:00,2149,28.01,238,164,1911
04.03.2017 03:00,2130,27.95,239,167,1891
04.03.2017 04:00,2191,27.83,183,151,2008
04.03.2017 05:00,2239,28.16,165,138,2074
04.03.2017 06:00,2408,29.14,157,119,2251
04.03.2017 07:00,2842,35.96,128,103,2714
04.03.2017 08:00,3210,43.12,115,92,3095
04.03.2017 09:00,3365,50.59,65,83,3300
04.03.2017 10:00,3387,48.8,41,66,3346
04.03.2017 11:00,3406,47.27,26,49,3380
04.03.2017 12:00,3360,43.87,18,48,3342
04.03.2017 13:00,3272,38,17,42,3255
04.03.2017 14:00,3174,35.8,24,40,3150
04.03.2017 15:00,3106,31.45,31,38,3075
04.03.2017 16:00,3054,29.98,33,41,3021
04.03.2017 17:00,2910,30.96,39,48,2871
04.03.2017 18:00,2918,31.42,34,49,2884
04.03.2017 19:00,2890,34.94,26,50,2864
04.03.2017 20:00,2896,36.07,34,49,2862
04.03.2017 21:00,3026,36.04,49,53,2977
04.03.2017 22:00,2955,29.37,52,61,2903
04.03.2017 23:00,2795,28.59,59,67,2736
04.04.2017 00:00,2626,28.15,51,72,2575
04.04.2017 01:00,2500,27.49,43,65,2457
04.04.2017 02:00,2469,26.07,44,65,2425
04.04.2017 03:00,2473,26.02,38,66,2435
04.04.2017 04:00,2470,26.08,44,70,2426
04.04.2017 05:00,2507,27.41,56,71,2451
04.04.2017 06:00,2696,28.14,69,73,2627
04.04.2017 07:00,3062,28.9,72,72,2990
04.04.2017 08:00,3390,41.53,73,73,3317
04.04.2017 09:00,3430,49.71,59,71,3371
04.04.2017 10:00,3427,49.72,37,78,3390
04.04.2017 11:00,3431,42.26,45,88,3386
04.04.2017 12:00,3346,41.32,78,110,3268
04.04.2017 13:00,3256,38.22,88,135,3168
04.04.2017 14:00,3194,36.81,123,165,3071
04.04.2017 15:00,3135,28.19,160,211,2975
04.04.2017 16:00,3089,28.12,204,241,2885
04.04.2017 17:00,2992,28.15,256,271,2736
04.04.2017 18:00,3030,28.31,271,294,2759
04.04.2017 19:00,3026,28.63,284,310,2742
04.04.2017 20:00,3088,37.01,315,348,2773
04.04.2017 21:00,3094,28.72,439,378,2655
04.04.2017 22:00,2937,28.47,530,417,2407
04.04.2017 23:00,2744,28.11,577,449,2167
04.05.2017 00:00,2543,26.93,608,476,1935
04.05.2017 01:00,2422,24.26,663,548,1759
04.05.2017 02:00,2360,24.05,716,575,1644
04.05.2017 03:00,2306,23.88,740,578,1566
04.05.2017 04:00,2299,24.06,733,566,1566
04.05.2017 05:00,2358,25.1,683,546,1675
04.05.2017 06:00,2552,26.72,607,512,1945
04.05.2017 07:00,2900,28.11,583,493,2317
04.05.2017 08:00,3292,43.14,521,478,2771
04.05.2017 09:00,3369,46.94,566,497,2803
04.05.2017 10:00,3354,42.97,621,567,2733
04.05.2017 11:00,3367,38.08,732,668,2635
04.05.2017 12:00,3298,28.17,894,810,2404
04.05.2017 13:00,3175,27.99,1038,942,2137
04.05.2017 14:00,3115,27.68,1150,1049,1965
04.05.2017 15:00,3094,27.39,1218,1149,1876
04.05.2017 16:00,3111,27.3,1243,1225,1868
04.05.2017 17:00,3020,27.29,1303,1256,1717
04.05.2017 18:00,3036,27.47,1340,1264,1696
04.05.2017 19:00,3082,27.67,1282,1233,1800
04.05.2017 20:00,3182,27.63,1188,1204,1994
04.05.2017 21:00,3253,27.74,1076,1133,2177
04.05.2017 22:00,3124,27.46,1020,1077,2104
04.05.2017 23:00,2874,25.93,986,1023,1888
04.06.2017 00:00,2700,22.69,921,973,1779
04.06.2017 01:00,2556,20.88,900,958,1656
04.06.2017 02:00,2506,18.58,919,936,1587
04.06.2017 03:00,2492,19.73,905,923,1587
04.06.2017 04:00,2575,21.76,826,904,1749
04.06.2017 05:00,2568,23.73,830,841,1738
04.06.2017 06:00,2778,26.71,754,764,2024
04.06.2017 07:00,3183,28.26,633,669,2550
04.06.2017 08:00,3579,38.28,484,576,3095
04.06.2017 09:00,3626,39.83,321,461,3305
04.06.2017 10:00,3514,37.34,223,369,3291
04.06.2017 11:00,3397,37.59,227,302,3170
04.06.2017 12:00,3211,35.46,327,284,2884
04.06.2017 13:00,3136,31.07,366,313,2770
04.06.2017 14:00,3115,29.35,444,387,2671
04.06.2017 15:00,3040,28.33,549,451,2491
04.06.2017 16:00,2964,28.19,659,482,2305
04.06.2017 17:00,2865,28.08,769,547,2096
04.06.2017 18:00,2957,29.95,772,585,2185
04.06.2017 19:00,3013,30.38,753,621,2260
04.06.2017 20:00,3066,30.37,749,640,2317
04.06.2017 21:00,3033,29.82,794,636,2239
04.06.2017 22:00,2897,28.1,769,676,2128
04.06.2017 23:00,2744,27.58,635,657,2109
04.07.2017 00:00,2643,26.96,522,640,2121
04.07.2017 01:00,2517,25.01,433,614,2084
04.07.2017 02:00,2437,23.8,396,559,2041
04.07.2017 03:00,2377,23.74,360,498,2017
04.07.2017 04:00,2339,24.07,358,450,1981
04.07.2017 05:00,2360,25.5,332,395,2028
04.07.2017 06:00,2497,27.3,332,364,2165
04.07.2017 07:00,2836,28.5,336,358,2500
04.07.2017 08:00,3159,38.1,351,354,2808
04.07.2017 09:00,3291,41.57,310,354,2981
04.07.2017 10:00,3261,40.94,341,369,2920
04.07.2017 11:00,3338,39.98,352,364,2986
04.07.2017 12:00,3268,39.06,346,369,2922
04.07.2017 13:00,3145,37.22,347,384,2798
04.07.2017 14:00,3088,34.44,326,389,2762
04.07.2017 15:00,2919,29.29,344,392,2575
04.07.2017 16:00,2831,28.37,339,385,2492
04.07.2017 17:00,2749,28.11,318,376,2431
04.07.2017 18:00,2747,28.31,301,362,2446
04.07.2017 19:00,2673,35.67,327,323,2346
04.07.2017 20:00,2642,36.91,311,282,2331
04.07.2017 21:00,2680,28.64,304,243,2376
04.07.2017 22:00,2601,28.55,295,232,2306
04.07.2017 23:00,2437,27.93,274,210,2163
04.08.2017 00:00,2333,27.36,237,184,2096
04.08.2017 01:00,2167,27.98,223,135,1944
04.08.2017 02:00,2120,27.85,197,113,1923
04.08.2017 03:00,2100,27.83,168,90,1932
04.08.2017 04:00,2139,27.92,157,95,1982
04.08.2017 05:00,2176,27.99,143,104,2033
04.08.2017 06:00,2233,28.3,150,118,2083
04.08.2017 07:00,2297,28.24,191,140,2106
04.08.2017 08:00,2371,28.65,265,162,2106
04.08.2017 09:00,2619,28.72,236,170,2383
04.08.2017 10:00,2784,29.08,207,194,2577
04.08.2017 11:00,2850,29.12,196,200,2654
04.08.2017 12:00,2832,28.95,212,230,2620
04.08.2017 13:00,2842,28.68,233,282,2609
04.08.2017 14:00,2784,28.38,263,308,2521
04.08.2017 15:00,2698,27.81,327,375,2371
04.08.2017 16:00,2624,27.44,403,442,2221
04.08.2017 17:00,2688,27.66,440,492,2248
04.08.2017 18:00,2783,28.13,468,562,2315
04.08.2017 19:00,2805,28.35,500,569,2305
04.08.2017 20:00,2772,28.43,499,561,2273
04.08.2017 21:00,2738,28.52,566,546,2172
04.08.2017 22:00,2593,28.53,655,550,1938
04.08.2017 23:00,2445,28.51,672,548,1773
04.09.2017 00:00,2341,28.08,655,566,1686
04.09.2017 01:00,2234,26.28,620,548,1614
04.09.2017 02:00,2150,25.05,649,550,1501
04.09.2017 03:00,2067,24.8,706,544,1361
04.09.2017 04:00,2074,24.5,707,531,1367
04.09.2017 05:00,2091,24.55,693,519,1398
04.09.2017 06:00,2143,24.7,673,500,1470
04.09.2017 07:00,2183,23.86,667,489,1516
04.09.2017 08:00,2310,24.38,625,469,1685
04.09.2017 09:00,2470,27.14,593,453,1877
04.09.2017 10:00,2544,28.25,629,453,1915
04.09.2017 11:00,2583,27.6,630,469,1953
04.09.2017 12:00,2584,26.59,556,455,2028
04.09.2017 13:00,2630,25.06,458,455,2172
04.09.2017 14:00,2587,23.92,426,457,2161
04.09.2017 15:00,2494,22.97,430,449,2064
04.09.2017 16:00,2459,22.93,422,447,2037
04.09.2017 17:00,2474,23.67,398,450,2076
04.09.2017 18:00,2536,25.07,390,451,2146
04.09.2017 19:00,2647,27.21,392,457,2255
04.09.2017 20:00,2711,27.73,429,467,2282
04.09.2017 21:00,2737,27.87,577,507,2160
04.09.2017 22:00,2607,27.58,707,551,1900
04.09.2017 23:00,2438,26.42,748,588,1690
04.10.2017 00:00,2292,24.08,793,625,1499
04.10.2017 01:00,2209,24.45,813,660,1396
04.10.2017 02:00,2167,23.02,810,695,1357
04.10.2017 03:00,2165,20.36,866,751,1299
04.10.2017 04:00,2170,17.84,936,809,1234
04.10.2017 05:00,2154,20.51,1022,853,1132
04.10.2017 06:00,2286,25.46,1119,900,1167
04.10.2017 07:00,2535,27.67,1199,931,1336
04.10.2017 08:00,2904,28.73,1212,954,1692
04.10.2017 09:00,3087,28.79,1136,983,1951
04.10.2017 10:00,3097,28.56,1183,1006,1914
04.10.2017 11:00,3134,28.15,1214,1026,1920
04.10.2017 12:00,3083,27.57,1290,1071,1793
04.10.2017 13:00,2965,26.58,1346,1115,1619
04.10.2017 14:00,2984,26.2,1366,1189,1618
04.10.2017 15:00,2986,24.7,1378,1234,1608
04.10.2017 16:00,2963,24.62,1389,1255,1574
04.10.2017 17:00,2930,24.26,1388,1288,1542
04.10.2017 18:00,2949,26.2,1369,1261,1580
04.10.2017 19:00,2943,26.65,1337,1237,1606
04.10.2017 20:00,3008,27,1270,1214,1738
04.10.2017 21:00,3096,26.83,1236,1206,1860
04.10.2017 22:00,2994,26.35,1259,1224,1735
04.10.2017 23:00,2790,22.1,1279,1231,1511
04.11.2017 00:00,2608,6.76,1281,1232,1327
04.11.2017 01:00,2498,4.97,1291,1266,1207
04.11.2017 02:00,2485,4.92,1260,1266,1225
04.11.2017 03:00,2499,4.1,1249,1263,1250
04.11.2017 04:00,2501,5.64,1243,1243,1258
04.11.2017 05:00,2566,10.38,1211,1210,1355
04.11.2017 06:00,2716,18.02,1143,1161,1573
04.11.2017 07:00,3068,24.88,1051,1101,2017
04.11.2017 08:00,3408,27.54,988,1043,2420
04.11.2017 09:00,3471,27.7,962,1000,2509
04.11.2017 10:00,3355,27.55,997,975,2358
04.11.2017 11:00,3338,27.49,958,959,2380
04.11.2017 12:00,3299,27.32,971,977,2328
04.11.2017 13:00,3091,27.15,1138,999,1953
04.11.2017 14:00,3042,27.15,1179,1014,1863
04.11.2017 15:00,3009,26.79,1184,1043,1825
04.11.2017 16:00,3049,26.62,1153,1064,1896
04.11.2017 17:00,3002,26.9,1116,1044,1886
04.11.2017 18:00,2997,27.41,1074,991,1923
04.11.2017 19:00,3066,27.78,876,877,2190
04.11.2017 20:00,3262,28.3,607,749,2655
04.11.2017 21:00,3291,28.18,495,606,2796
04.11.2017 22:00,3030,27.86,555,530,2475
04.11.2017 23:00,2751,26.92,570,497,2181
04.12.2017 00:00,2538,25.87,588,512,1950
04.12.2017 01:00,2421,25.99,545,519,1876
04.12.2017 02:00,2400,24.42,555,538,1845
04.12.2017 03:00,2346,24.18,649,568,1697
04.12.2017 04:00,2349,24.47,695,615,1654
04.12.2017 05:00,2399,24.81,714,663,1685
04.12.2017 06:00,2538,25.98,773,712,1765
04.12.2017 07:00,2839,28.13,883,754,1956
04.12.2017 08:00,3199,28.79,918,790,2281
04.12.2017 09:00,3356,28.84,923,830,2433
04.12.2017 10:00,3416,28.79,944,877,2472
04.12.2017 11:00,3368,28.62,1015,883,2353
04.12.2017 12:00,3309,28.02,1073,915,2236
04.12.2017 13:00,3228,27.86,1086,926,2142
04.12.2017 14:00,3236,27.76,1098,949,2138
04.12.2017 15:00,3191,27.54,1081,960,2110
04.12.2017 16:00,3202,27.46,1055,978,2147
04.12.2017 17:00,3158,27.11,994,952,2164
04.12.2017 18:00,3129,27.56,909,892,2220
04.12.2017 19:00,3169,28.3,818,842,2351
04.12.2017 20:00,3112,28.45,796,764,2316
04.12.2017 21:00,3155,28.46,738,696,2417
04.12.2017 22:00,3072,28.22,662,697,2410
04.12.2017 23:00,2803,27.32,677,679,2126
13.04.2017 00:00,2508,24.25,709,651,1799
13.04.2017 01:00,2409,24.09,647,605,1762
13.04.2017 02:00,2326,23.46,624,582,1702
13.04.2017 03:00,2357,23.05,566,551,1791
13.04.2017 04:00,2366,23.08,520,522,1846
13.04.2017 05:00,2441,24.16,475,501,1966
13.04.2017 06:00,2582,26.76,463,472,2119
13.04.2017 07:00,2911,27.81,434,446,2477
13.04.2017 08:00,3326,28.06,338,420,2988
13.04.2017 09:00,3391,28.38,361,384,3030
13.04.2017 10:00,3370,28.46,354,362,3016
13.04.2017 11:00,3365,28.47,351,316,3014
13.04.2017 12:00,3373,28.29,312,300,3061
13.04.2017 13:00,3236,27.67,310,263,2926
13.04.2017 14:00,3180,27.42,286,246,2894
13.04.2017 15:00,3103,27.34,264,227,2839
13.04.2017 16:00,3094,27.22,228,228,2866
13.04.2017 17:00,3050,27.59,212,226,2838
13.04.2017 18:00,3083,28.06,201,215,2882
13.04.2017 19:00,3054,28.18,214,209,2840
13.04.2017 20:00,3001,28.18,243,224,2758
13.04.2017 21:00,2934,28.28,278,224,2656
13.04.2017 22:00,2810,28.07,332,253,2478
13.04.2017 23:00,2622,27.77,356,312,2266
14.04.2017 00:00,2378,27.46,481,381,1897
14.04.2017 01:00,2284,27.42,541,468,1743
14.04.2017 02:00,2203,26.78,608,534,1595
14.04.2017 03:00,2178,26.65,670,606,1508
14.04.2017 04:00,2117,26.73,760,645,1357
14.04.2017 05:00,2144,26.69,778,669,1366
14.04.2017 06:00,2218,26.76,789,681,1429
14.04.2017 07:00,2281,26.93,782,699,1499
14.04.2017 08:00,2453,27.7,759,710,1694
14.04.2017 09:00,2558,28.46,819,728,1739
14.04.2017 10:00,2613,28.23,874,749,1739
14.04.2017 11:00,2646,27.82,878,760,1768
14.04.2017 12:00,2623,27.88,918,807,1705
14.04.2017 13:00,2573,27.31,900,789,1673
14.04.2017 14:00,2537,27.69,842,762,1695
14.04.2017 15:00,2600,27.65,707,736,1893
14.04.2017 16:00,2557,27.79,612,654,1945
14.04.2017 17:00,2557,28.34,557,589,2000
14.04.2017 18:00,2630,28.95,464,473,2166
14.04.2017 19:00,2651,29.49,324,361,2327
14.04.2017 20:00,2682,30.72,230,273,2452
14.04.2017 21:00,2727,32.14,179,195,2548
14.04.2017 22:00,2714,30.4,150,156,2564
14.04.2017 23:00,2591,29.87,150,134,2441
15.04.2017 00:00,2456,28.99,151,131,2305
15.04.2017 01:00,2333,30.01,139,114,2194
15.04.2017 02:00,2263,29.25,131,110,2132
15.04.2017 03:00,2181,28.65,145,117,2036
15.04.2017 04:00,2188,27.51,154,123,2034
15.04.2017 05:00,2204,27.82,181,133,2023
15.04.2017 06:00,2220,27.6,222,153,1998
15.04.2017 07:00,2233,27.88,270,188,1963
15.04.2017 08:00,2343,27.87,336,228,2007
15.04.2017 09:00,2582,28.36,383,284,2199
15.04.2017 10:00,2785,28.73,428,360,2357
15.04.2017 11:00,2948,28.77,478,448,2470
15.04.2017 12:00,2895,28.57,627,505,2268
15.04.2017 13:00,2870,28.24,746,578,2124
15.04.2017 14:00,2882,27.97,779,633,2103
15.04.2017 15:00,2930,27.57,766,694,2164
15.04.2017 16:00,2968,27.29,727,712,2241
15.04.2017 17:00,2886,27.22,783,691,2103
15.04.2017 18:00,2802,27.66,866,679,1936
15.04.2017 19:00,2736,27.91,852,633,1884
15.04.2017 20:00,2742,28.15,783,599,1959
15.04.2017 21:00,2763,28.48,746,551,2017
15.04.2017 22:00,2730,28.39,666,504,2064
15.04.2017 23:00,2686,27.79,565,459,2121
16.04.2017 00:00,2611,27.58,501,434,2110
16.04.2017 01:00,2627,28.37,418,458,2209
16.04.2017 02:00,2575,28.19,357,397,2218
16.04.2017 03:00,2500,28.13,353,340,2147
16.04.2017 04:00,2457,28.07,360,294,2097
16.04.2017 05:00,2497,28.13,326,261,2171
16.04.2017 06:00,2519,28.32,293,229,2226
16.04.2017 07:00,2517,28.32,251,199,2266
16.04.2017 08:00,2645,28.21,148,175,2497
16.04.2017 09:00,2719,28.46,66,141,2653
16.04.2017 10:00,2758,28.45,61,121,2697
16.04.2017 11:00,2757,28.56,56,96,2701
16.04.2017 12:00,2706,28.74,67,88,2639
16.04.2017 13:00,2630,28.51,61,83,2569
16.04.2017 14:00,2560,28.33,66,81,2494
16.04.2017 15:00,2511,27.96,72,72,2439
16.04.2017 16:00,2471,27.7,72,74,2399
16.04.2017 17:00,2471,27.74,76,70,2395
16.04.2017 18:00,2521,28.08,78,72,2443
16.04.2017 19:00,2591,29.17,63,76,2528
16.04.2017 20:00,2667,30.32,63,81,2604
16.04.2017 21:00,2806,31.99,67,93,2739
