Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
19:00,285,173,243,1104,108,683,87,91,47,461,489,325
20:00,271,212,287,935,94,585,81,90,88,521,475,299
21:00,285,235,293,819,96,481,85,100,142,628,495,270
22:00,272,249,335,654,123,451,118,110,197,670,474,287
23:00,248,257,334,626,156,468,166,108,222,649,421,293
0:00,249,251,330,646,166,412,165,92,228,573,399,299
1:00,243,271,311,690,182,431,172,107,222,551,372,310
2:00,229,311,272,732,183,412,134,128,173,530,428,315
3:00,211,390,269,748,159,400,107,107,153,495,450,316
4:00,239,509,254,732,146,339,88,102,156,407,481,317
5:00,270,649,205,714,163,326,62,112,172,341,490,320
6:00,273,794,147,661,159,276,44,138,153,332,463,263
7:00,257,926,129,597,140,165,28,158,134,351,542,192
8:00,212,983,100,477,117,141,8,189,175,379,549,171
9:00,174,1079,66,369,79,198,1,189,180,406,587,143
10:00,135,1175,45,305,71,223,3,163,146,394,618,132
11:00,123,1223,35,312,84,240,10,168,122,374,673,124
12:00,130,1245,44,412,95,231,16,180,149,353,869,113
13:00,160,1236,54,561,137,245,22,280,162,322,921,98
14:00,183,1204,89,651,261,317,32,330,168,307,1111,94
15:00,221,1096,155,682,328,388,44,285,180,320,1194,82
16:00,230,1019,203,636,391,464,52,252,227,382,1232,79
17:00,233,906,245,556,428,519,44,201,243,431,1279,93
18:00,211,832,227,488,496,545,36,183,244,485,1336,131
19:00,211,725,257,444,483,490,31,237,205,527,1351,178
20:00,232,646,277,335,399,459,29,209,203,555,1332,235
21:00,226,653,292,271,350,462,33,182,207,572,1309,326
22:00,238,692,305,230,306,487,45,158,260,563,1295,370
23:00,250,676,385,217,316,565,32,112,257,564,1330,416
