CET_TimeStamp,Actual_Total_Load,Day_Ahead_Price,Wind_Onshore_Gen_Actual,Wind_Onshore_generation_forecast,Residual_load
25.02.2016 19:00,4010,38.95,291,218,3719
25.02.2016 20:00,3921,35.08,336,234,3585
25.02.2016 21:00,3786,25.91,380,245,3406
25.02.2016 22:00,3615,21.2,391,248,3224
25.02.2016 23:00,3397,20.26,377,244,3020
26.02.2016 00:00,3278,19.15,331,244,2947
26.02.2016 01:00,3010,18.9,337,263,2673
26.02.2016 02:00,3111,18.46,338,263,2773
26.02.2016 03:00,3082,18.43,324,256,2758
26.02.2016 04:00,3159,18.6,262,276,2897
26.02.2016 05:00,3215,19.34,234,262,2981
26.02.2016 06:00,3360,20.29,258,270,3102
26.02.2016 07:00,3688,20.97,292,287,3396
26.02.2016 08:00,3948,26.61,318,296,3630
26.02.2016 09:00,4117,35.21,303,302,3814
26.02.2016 10:00,4096,32.68,291,310,3805
26.02.2016 11:00,4063,30.92,310,320,3753
26.02.2016 12:00,3926,25.92,317,310,3609
26.02.2016 13:00,3808,24.56,328,301,3480
26.02.2016 14:00,3675,21.03,385,312,3290
26.02.2016 15:00,3370,20.77,459,352,2911
26.02.2016 16:00,3297,20.56,457,358,2840
26.02.2016 17:00,3339,20.76,414,357,2925
26.02.2016 18:00,3544,25.96,400,369,3144
26.02.2016 19:00,3638,38.64,459,373,3179
26.02.2016 20:00,3536,25.92,492,377,3044
26.02.2016 21:00,3373,20.83,537,369,2836
26.02.2016 22:00,3222,20.26,516,361,2706
26.02.2016 23:00,3071,19.69,461,347,2610
27.02.2016 00:00,2922,19.07,456,334,2466
27.02.2016 01:00,2870,19.68,460,344,2410
27.02.2016 02:00,2809,19.42,448,327,2361
27.02.2016 03:00,2792,19.24,424,305,2368
27.02.2016 04:00,2796,19.13,436,292,2360
27.02.2016 05:00,2803,19.19,422,283,2381
27.02.2016 06:00,2884,19.52,385,268,2499
27.02.2016 07:00,2998,19.61,374,266,2624
27.02.2016 08:00,3085,19.7,338,251,2747
27.02.2016 09:00,3291,19.91,273,234,3018
27.02.2016 10:00,3428,19.94,221,230,3207
27.02.2016 11:00,3453,20.02,224,233,3229
27.02.2016 12:00,3349,19.84,292,225,3057
27.02.2016 13:00,3290,19.49,297,238,2993
27.02.2016 14:00,3227,19.18,285,243,2942
27.02.2016 15:00,3208,19.05,258,233,2950
27.02.2016 16:00,3226,19.09,234,222,2992
27.02.2016 17:00,3361,19.4,176,202,3185
27.02.2016 18:00,3517,19.86,172,186,3345
27.02.2016 19:00,3595,25.16,217,182,3378
27.02.2016 20:00,3479,19.98,246,180,3233
27.02.2016 21:00,3356,19.68,228,172,3128
27.02.2016 22:00,3246,19.32,178,163,3068
27.02.2016 23:00,3141,19.2,160,140,2981
28.02.2016 00:00,3034,18.79,131,122,2903
28.02.2016 01:00,2943,19.42,109,117,2834
28.02.2016 02:00,2868,18.39,74,101,2794
28.02.2016 03:00,2837,18.01,50,86,2787
28.02.2016 04:00,2831,17.96,38,74,2793
28.02.2016 05:00,2837,17.88,26,66,2811
28.02.2016 06:00,2846,18.03,43,60,2803
28.02.2016 07:00,2938,18.09,48,57,2890
28.02.2016 08:00,2994,18.16,42,54,2952
28.02.2016 09:00,3101,18.4,36,48,3065
28.02.2016 10:00,3246,19.02,22,42,3224
28.02.2016 11:00,3335,19.04,15,46,3320
28.02.2016 12:00,3354,19.02,20,43,3334
28.02.2016 13:00,3307,18.32,26,46,3281
28.02.2016 14:00,3249,18.19,32,51,3217
28.02.2016 15:00,3218,18.04,36,55,3182
28.02.2016 16:00,3202,17.94,36,59,3166
28.02.2016 17:00,3278,18.16,37,61,3241
28.02.2016 18:00,3480,19.48,62,64,3418
28.02.2016 19:00,3614,24,107,74,3507
28.02.2016 20:00,3599,24.49,139,82,3460
28.02.2016 21:00,3532,20.67,146,81,3386
28.02.2016 22:00,3374,19.72,123,83,3251
28.02.2016 23:00,3242,19.79,107,82,3135
29.02.2016 00:00,3110,19.54,106,77,3004
29.02.2016 01:00,2999,19.25,97,86,2902
29.02.2016 02:00,2972,18.21,69,75,2903
29.02.2016 03:00,2971,18.03,50,68,2921
29.02.2016 04:00,3011,18.01,49,64,2962
29.02.2016 05:00,3076,18.4,54,62,3022
29.02.2016 06:00,3290,19.76,51,63,3239
29.02.2016 07:00,3813,24.28,43,64,3770
29.02.2016 08:00,4131,34.56,35,61,4096
29.02.2016 09:00,4184,32.96,20,56,4164
29.02.2016 10:00,4134,27.99,8,56,4126
29.02.2016 11:00,4109,24.92,9,55,4100
29.02.2016 12:00,4092,23.48,15,58,4077
29.02.2016 13:00,3955,22.22,26,64,3929
29.02.2016 14:00,3853,21.67,31,66,3822
29.02.2016 15:00,3735,21.47,36,69,3699
29.02.2016 16:00,3694,21.71,39,72,3655
29.02.2016 17:00,3682,22.03,29,79,3653
29.02.2016 18:00,3833,25.94,34,88,3799
29.02.2016 19:00,4027,33.22,58,99,3969
29.02.2016 20:00,3972,30.46,73,109,3899
29.02.2016 21:00,3857,21.21,70,121,3787
29.02.2016 22:00,3712,20.01,71,132,3641
29.02.2016 23:00,3493,19.65,105,142,3388
03.01.2016 00:00,3316,18.83,126,150,3190
03.01.2016 01:00,3126,19.27,126,123,3000
03.01.2016 02:00,3106,19.05,96,115,3010
03.01.2016 03:00,3097,18.97,81,111,3016
03.01.2016 04:00,3087,19.03,108,110,2979
03.01.2016 05:00,3096,19.32,132,116,2964
03.01.2016 06:00,3226,19.77,175,123,3051
03.01.2016 07:00,3552,19.99,234,137,3318
03.01.2016 08:00,3919,24.08,230,152,3689
03.01.2016 09:00,4111,30,159,160,3952
03.01.2016 10:00,4059,24.07,133,182,3926
03.01.2016 11:00,4015,24.07,149,185,3866
03.01.2016 12:00,3883,24.02,213,186,3670
03.01.2016 13:00,3763,19.98,225,185,3538
03.01.2016 14:00,3765,19.86,237,194,3528
03.01.2016 15:00,3694,19.76,258,197,3436
03.01.2016 16:00,3713,19.65,294,212,3419
03.01.2016 17:00,3687,19.65,339,231,3348
03.01.2016 18:00,3806,19.86,383,275,3423
03.01.2016 19:00,3939,24.03,375,332,3564
03.01.2016 20:00,3871,19.78,374,348,3497
03.01.2016 21:00,3708,19.48,415,367,3293
03.01.2016 22:00,3480,19.09,451,374,3029
03.01.2016 23:00,3306,18.29,394,373,2912
03.02.2016 00:00,3091,17.16,415,395,2676
03.02.2016 01:00,2917,16.99,434,398,2483
03.02.2016 02:00,2938,16.97,388,411,2550
03.02.2016 03:00,2928,17,392,428,2536
03.02.2016 04:00,2949,17.04,430,460,2519
03.02.2016 05:00,2963,17.38,469,492,2494
03.02.2016 06:00,3144,18.1,484,537,2660
03.02.2016 07:00,3633,19.2,484,565,3149
03.02.2016 08:00,3980,22.53,487,580,3493
03.02.2016 09:00,4073,24.65,490,589,3583
03.02.2016 10:00,4098,24.09,507,589,3591
03.02.2016 11:00,4268,25.01,529,582,3739
03.02.2016 12:00,4072,25.03,577,589,3495
03.02.2016 13:00,4003,25.04,547,557,3456
03.02.2016 14:00,3996,25.17,549,546,3447
03.02.2016 15:00,3953,25.09,543,525,3410
03.02.2016 16:00,3932,25.07,541,528,3391
03.02.2016 17:00,3837,25.09,551,493,3286
03.02.2016 18:00,3851,31.23,542,437,3309
03.02.2016 19:00,3828,39.04,553,408,3275
03.02.2016 20:00,3643,35.98,596,386,3047
03.02.2016 21:00,3372,25.21,628,332,2744
03.02.2016 22:00,3139,20.59,655,301,2484
03.02.2016 23:00,2799,19.87,702,269,2097
03.03.2016 00:00,2667,19.32,656,239,2011
03.03.2016 01:00,2618,19.54,491,194,2127
03.03.2016 02:00,2674,19.1,385,191,2289
03.03.2016 03:00,2762,18.54,258,139,2504
03.03.2016 04:00,2795,18.08,191,109,2604
03.03.2016 05:00,2881,18.7,122,92,2759
03.03.2016 06:00,3039,19.96,117,72,2922
03.03.2016 07:00,3533,23.88,86,66,3447
03.03.2016 08:00,3877,30.19,70,73,3807
03.03.2016 09:00,3980,31.04,43,58,3937
03.03.2016 10:00,3954,30.94,37,61,3917
03.03.2016 11:00,3971,30.57,29,61,3942
03.03.2016 12:00,3929,31.17,22,56,3907
03.03.2016 13:00,3821,29.35,38,57,3783
03.03.2016 14:00,3770,29.79,62,59,3708
03.03.2016 15:00,3750,29.34,78,68,3672
03.03.2016 16:00,3772,30.23,101,82,3671
03.03.2016 17:00,3716,30.22,122,89,3594
03.03.2016 18:00,3831,32.06,111,102,3720
03.03.2016 19:00,3916,41.69,112,106,3804
03.03.2016 20:00,3860,32.47,97,106,3763
03.03.2016 21:00,3729,25.44,84,104,3645
03.03.2016 22:00,3557,25.01,79,105,3478
03.03.2016 23:00,3333,20.53,97,104,3236
03.04.2016 00:00,3139,19.78,93,101,3046
03.04.2016 01:00,2967,19.91,91,102,2876
03.04.2016 02:00,2916,19.55,78,103,2838
03.04.2016 03:00,2885,19.28,64,93,2821
03.04.2016 04:00,2888,19.1,58,92,2830
03.04.2016 05:00,2913,19.08,62,92,2851
03.04.2016 06:00,3074,20.18,70,87,3004
03.04.2016 07:00,3525,21.44,61,86,3464
03.04.2016 08:00,3820,30.97,74,85,3746
03.04.2016 09:00,3938,33.16,56,86,3882
03.04.2016 10:00,3940,29.32,50,83,3890
03.04.2016 11:00,3942,26.69,53,76,3889
03.04.2016 12:00,3900,23.78,50,76,3850
03.04.2016 13:00,3818,22.48,45,72,3773
03.04.2016 14:00,3724,21.78,40,72,3684
03.04.2016 15:00,3663,21.39,45,73,3618
03.04.2016 16:00,3634,21.36,58,76,3576
03.04.2016 17:00,3618,21.28,67,85,3551
03.04.2016 18:00,3743,25.05,83,102,3660
03.04.2016 19:00,3779,25.28,118,125,3661
03.04.2016 20:00,3614,21.34,163,144,3451
03.04.2016 21:00,3396,21.04,229,164,3167
03.04.2016 22:00,3212,20.67,252,184,2960
03.04.2016 23:00,3072,20.14,255,207,2817
03.05.2016 00:00,2949,19.73,256,229,2693
03.05.2016 01:00,2824,19.66,259,265,2565
03.05.2016 02:00,2716,19.17,310,270,2406
03.05.2016 03:00,2626,19.04,381,282,2245
03.05.2016 04:00,2586,18.96,393,270,2193
03.05.2016 05:00,2635,18.88,429,335,2206
03.05.2016 06:00,2629,19.01,538,373,2091
03.05.2016 07:00,2681,19.12,603,403,2078
03.05.2016 08:00,2839,19.83,583,427,2256
03.05.2016 09:00,3097,20.32,550,460,2547
03.05.2016 10:00,3314,20.88,526,498,2788
03.05.2016 11:00,3356,21.07,558,488,2798
03.05.2016 12:00,3320,20.99,623,548,2697
03.05.2016 13:00,3300,20.78,616,558,2684
03.05.2016 14:00,3270,20.23,634,579,2636
03.05.2016 15:00,3134,19.93,745,620,2389
03.05.2016 16:00,3066,19.91,807,636,2259
03.05.2016 17:00,3168,20.52,815,682,2353
03.05.2016 18:00,3392,20.96,806,727,2586
03.05.2016 19:00,3452,21.36,844,747,2608
03.05.2016 20:00,3349,21.11,856,764,2493
03.05.2016 21:00,3183,20.61,848,772,2335
03.05.2016 22:00,3109,20.41,810,774,2299
03.05.2016 23:00,3022,19.93,784,776,2238
03.06.2016 00:00,2907,19.52,776,770,2131
03.06.2016 01:00,2708,20.03,756,696,1952
03.06.2016 02:00,2677,19.46,751,742,1926
03.06.2016 03:00,2650,19.13,755,749,1895
03.06.2016 04:00,2705,18.69,711,757,1994
03.06.2016 05:00,2815,18.58,625,778,2190
03.06.2016 06:00,2933,18.83,559,802,2374
03.06.2016 07:00,3031,18.65,557,820,2474
03.06.2016 08:00,3110,18.78,558,811,2552
03.06.2016 09:00,3263,19.28,558,793,2705
03.06.2016 10:00,3437,19.99,549,779,2888
03.06.2016 11:00,3542,20.26,541,747,3001
03.06.2016 12:00,3617,20.51,528,720,3089
03.06.2016 13:00,3660,20.01,488,706,3172
03.06.2016 14:00,3663,19.15,430,686,3233
03.06.2016 15:00,3647,18.84,374,643,3273
03.06.2016 16:00,3662,18.83,313,600,3349
03.06.2016 17:00,3695,19.19,277,544,3418
03.06.2016 18:00,3653,20.57,259,501,3394
03.06.2016 19:00,3883,22.83,252,415,3631
03.06.2016 20:00,3814,21.87,231,364,3583
03.06.2016 21:00,3644,21.13,175,310,3469
03.06.2016 22:00,3442,20.94,123,265,3319
03.06.2016 23:00,3269,20.3,82,231,3187
03.07.2016 00:00,3129,19.59,90,230,3039
03.07.2016 01:00,2928,19.93,127,175,2801
03.07.2016 02:00,2879,19.74,160,190,2719
03.07.2016 03:00,2841,19.63,193,214,2648
03.07.2016 04:00,2872,19.51,216,245,2656
03.07.2016 05:00,2926,19.79,242,275,2684
03.07.2016 06:00,3126,21.01,268,309,2858
03.07.2016 07:00,3572,21.49,274,346,3298
03.07.2016 08:00,3927,24.18,270,385,3657
03.07.2016 09:00,4028,25.71,311,431,3717
03.07.2016 10:00,4005,28.65,344,459,3661
03.07.2016 11:00,3991,27.57,372,462,3619
03.07.2016 12:00,3918,25.68,430,475,3488
03.07.2016 13:00,3769,25.18,485,471,3284
03.07.2016 14:00,3722,24.91,457,448,3265
03.07.2016 15:00,3641,24.22,487,432,3154
03.07.2016 16:00,3660,22.9,464,393,3196
03.07.2016 17:00,3668,23.34,435,401,3233
03.07.2016 18:00,3741,29.91,437,361,3304
03.07.2016 19:00,3858,32.95,405,335,3453
03.07.2016 20:00,3779,28.55,413,319,3366
03.07.2016 21:00,3609,25.06,406,294,3203
03.07.2016 22:00,3433,21.78,401,287,3032
03.07.2016 23:00,3174,21.22,356,264,2818
03.08.2016 00:00,3046,20.82,299,227,2747
03.08.2016 01:00,2906,21.01,268,198,2638
03.08.2016 02:00,2895,20.62,224,178,2671
03.08.2016 03:00,2866,20.58,191,152,2675
03.08.2016 04:00,2900,20.66,175,133,2725
03.08.2016 05:00,2952,20.98,159,125,2793
03.08.2016 06:00,3138,21.55,141,117,2997
03.08.2016 07:00,3595,23.64,112,113,3483
03.08.2016 08:00,3899,32.96,85,109,3814
03.08.2016 09:00,3935,37.75,72,102,3863
03.08.2016 10:00,3884,34.14,66,101,3818
03.08.2016 11:00,3825,28.61,101,105,3724
03.08.2016 12:00,3722,25.42,137,111,3585
03.08.2016 13:00,3658,25,150,129,3508
03.08.2016 14:00,3682,24.64,145,137,3537
03.08.2016 15:00,3679,24.21,143,138,3536
03.08.2016 16:00,3697,24.49,125,129,3572
03.08.2016 17:00,3660,25.05,109,132,3551
03.08.2016 18:00,3744,32.31,101,122,3643
03.08.2016 19:00,3849,35.03,127,125,3722
03.08.2016 20:00,3766,32.54,178,127,3588
03.08.2016 21:00,3634,25.03,187,143,3447
03.08.2016 22:00,3491,22.97,176,159,3315
03.08.2016 23:00,3260,21.38,176,168,3084
03.09.2016 00:00,3015,20.7,200,175,2815
03.09.2016 01:00,2859,21.04,201,200,2658
03.09.2016 02:00,2790,20.59,205,192,2585
03.09.2016 03:00,2824,20.27,184,175,2640
03.09.2016 04:00,2839,20.08,159,163,2680
03.09.2016 05:00,2902,20.01,139,155,2763
03.09.2016 06:00,3104,21.14,130,148,2974
03.09.2016 07:00,3496,22.27,134,145,3362
03.09.2016 08:00,3830,25.09,121,140,3709
03.09.2016 09:00,3883,29.2,94,128,3789
03.09.2016 10:00,3879,25.03,66,121,3813
03.09.2016 11:00,3876,23.43,76,121,3800
03.09.2016 12:00,3788,23.85,99,125,3689
03.09.2016 13:00,3622,22.28,112,129,3510
03.09.2016 14:00,3555,21.96,114,126,3441
03.09.2016 15:00,3484,22.16,96,121,3388
03.09.2016 16:00,3473,22.5,91,119,3382
03.09.2016 17:00,3468,24.23,105,120,3363
03.09.2016 18:00,3602,26.05,118,124,3484
03.09.2016 19:00,3666,37.84,159,111,3507
03.09.2016 20:00,3716,26.08,186,140,3530
03.09.2016 21:00,3601,23.37,203,145,3398
03.09.2016 22:00,3502,22.27,146,143,3356
03.09.2016 23:00,3325,21.58,124,150,3201
03.10.2016 00:00,3113,21.01,126,142,2987
03.10.2016 01:00,2915,20.73,152,147,2763
03.10.2016 02:00,2857,20.17,170,158,2687
03.10.2016 03:00,2814,20.04,187,171,2627
03.10.2016 04:00,2814,20.16,211,191,2603
03.10.2016 05:00,2890,20.94,225,209,2665
03.10.2016 06:00,3075,21.73,240,219,2835
03.10.2016 07:00,3456,23.48,250,221,3206
03.10.2016 08:00,3792,25.56,254,223,3538
03.10.2016 09:00,3889,31.23,252,221,3637
03.10.2016 10:00,3872,29.33,207,218,3665
03.10.2016 11:00,3857,24.95,170,210,3687
03.10.2016 12:00,3832,24.38,162,209,3670
03.10.2016 13:00,3773,24.67,165,191,3608
03.10.2016 14:00,3710,24.38,163,180,3547
03.10.2016 15:00,3630,24.06,148,166,3482
03.10.2016 16:00,3639,24.03,143,167,3496
03.10.2016 17:00,3564,24.03,144,180,3420
03.10.2016 18:00,3675,24.98,141,197,3534
03.10.2016 19:00,3856,26.78,173,208,3683
03.10.2016 20:00,3814,25.47,227,214,3587
03.10.2016 21:00,3661,24.23,234,211,3427
03.10.2016 22:00,3531,23.36,227,203,3304
03.10.2016 23:00,3369,22.17,155,197,3214
03.11.2016 00:00,3145,21.23,133,183,3012
03.11.2016 01:00,2961,21.5,123,171,2838
03.11.2016 02:00,2900,20.85,116,159,2784
03.11.2016 03:00,2897,21.03,101,141,2796
03.11.2016 04:00,2931,21.06,86,141,2845
03.11.2016 05:00,2995,21.75,83,151,2912
03.11.2016 06:00,3201,22.39,85,157,3116
03.11.2016 07:00,3594,24.48,88,166,3506
03.11.2016 08:00,3932,34.47,89,161,3843
03.11.2016 09:00,4029,38.34,77,144,3952
03.11.2016 10:00,4006,36.69,47,122,3959
03.11.2016 11:00,3949,32.91,32,101,3917
03.11.2016 12:00,3824,31.98,21,86,3803
03.11.2016 13:00,3729,29.81,20,75,3709
03.11.2016 14:00,3580,26.38,19,70,3561
03.11.2016 15:00,3427,24.74,27,52,3400
03.11.2016 16:00,3366,24.32,30,65,3336
03.11.2016 17:00,3410,24.28,26,61,3384
03.11.2016 18:00,3505,27.23,19,58,3486
03.11.2016 19:00,3693,32.55,27,58,3666
03.11.2016 20:00,3626,32.43,43,58,3583
03.11.2016 21:00,3467,24.34,46,56,3421
03.11.2016 22:00,3330,24.42,34,54,3296
03.11.2016 23:00,3165,23.23,33,47,3132
03.12.2016 00:00,2991,22.07,44,45,2947
03.12.2016 01:00,2838,22.47,53,39,2785
03.12.2016 02:00,2780,22.33,46,38,2734
03.12.2016 03:00,2778,22.28,56,36,2722
03.12.2016 04:00,2776,22.28,69,36,2707
03.12.2016 05:00,2787,22.4,81,38,2706
03.12.2016 06:00,2867,22.67,80,41,2787
03.12.2016 07:00,2968,22.72,92,43,2876
03.12.2016 08:00,3084,22.86,88,43,2996
03.12.2016 09:00,3247,23.47,58,39,3189
03.12.2016 10:00,3419,24.79,27,41,3392
03.12.2016 11:00,3374,24.79,33,45,3341
03.12.2016 12:00,3333,24.29,38,43,3295
03.12.2016 13:00,3191,23.03,42,41,3149
03.12.2016 14:00,3058,22.48,50,40,3008
03.12.2016 15:00,2980,22.28,51,38,2929
03.12.2016 16:00,2928,22.23,50,39,2878
03.12.2016 17:00,3006,22.38,48,44,2958
03.12.2016 18:00,3228,23.95,44,52,3184
03.12.2016 19:00,3451,25.94,40,57,3411
03.12.2016 20:00,3416,24.36,46,59,3370
03.12.2016 21:00,3266,22.73,45,56,3221
03.12.2016 22:00,3131,22.67,42,56,3089
03.12.2016 23:00,3045,22.62,33,59,3012
13.03.2016 00:00,2972,22.39,28,50,2944
13.03.2016 01:00,2809,22.46,19,37,2790
13.03.2016 02:00,2744,22.11,11,33,2733
13.03.2016 03:00,2701,21.67,6,29,2695
13.03.2016 04:00,2702,21.05,4,27,2698
13.03.2016 05:00,2708,21.12,5,24,2703
13.03.2016 06:00,2750,21.47,11,26,2739
13.03.2016 07:00,2771,21.33,14,29,2757
13.03.2016 08:00,2865,21.6,14,31,2851
13.03.2016 09:00,3031,21.84,5,34,3026
13.03.2016 10:00,3229,22.08,3,34,3226
13.03.2016 11:00,3321,22.17,5,40,3316
13.03.2016 12:00,3358,22.09,8,47,3350
13.03.2016 13:00,3353,21.59,11,57,3342
13.03.2016 14:00,3295,20.91,16,67,3279
13.03.2016 15:00,3224,20.75,31,80,3193
13.03.2016 16:00,3209,20.74,42,90,3167
13.03.2016 17:00,3232,21.23,54,104,3178
13.03.2016 18:00,3356,22.01,75,116,3281
13.03.2016 19:00,3571,24.16,86,122,3485
13.03.2016 20:00,3568,23.88,100,119,3468
13.03.2016 21:00,3469,22.8,87,118,3382
13.03.2016 22:00,3299,22.44,87,115,3212
13.03.2016 23:00,3078,22.36,81,110,2997
14.03.2016 00:00,2927,22.08,91,107,2836
14.03.2016 01:00,2836,21.17,87,130,2749
14.03.2016 02:00,2772,20.59,75,122,2697
14.03.2016 03:00,2728,20.22,68,113,2660
14.03.2016 04:00,2771,20.25,53,107,2718
14.03.2016 05:00,2814,20.83,49,102,2765
14.03.2016 06:00,2978,21.92,53,100,2925
14.03.2016 07:00,3404,23.18,69,98,3335
14.03.2016 08:00,3747,34.58,76,95,3671
14.03.2016 09:00,3812,34.95,63,86,3749
14.03.2016 10:00,3837,30.99,44,78,3793
14.03.2016 11:00,3786,28.82,46,64,3740
14.03.2016 12:00,3806,23.97,56,76,3750
14.03.2016 13:00,3742,23.26,52,83,3690
14.03.2016 14:00,3690,22.84,58,90,3632
14.03.2016 15:00,3654,22.55,65,106,3589
14.03.2016 16:00,3689,22.49,68,128,3621
14.03.2016 17:00,3634,24.2,102,171,3532
14.03.2016 18:00,3658,29.98,201,230,3457
14.03.2016 19:00,3759,38.53,257,275,3502
14.03.2016 20:00,3732,29.42,297,317,3435
14.03.2016 21:00,3602,23.95,319,347,3283
14.03.2016 22:00,3443,22.25,330,368,3113
14.03.2016 23:00,3172,22.02,361,384,2811
15.03.2016 00:00,2946,21.1,367,377,2579
15.03.2016 01:00,2772,20.6,380,390,2392
15.03.2016 02:00,2665,20.26,378,359,2287
15.03.2016 03:00,2700,20.33,302,335,2398
15.03.2016 04:00,2664,20.24,303,314,2361
15.03.2016 05:00,2679,20.86,317,294,2362
15.03.2016 06:00,2818,21.86,321,272,2497
15.03.2016 07:00,3210,22.4,308,272,2902
15.03.2016 08:00,3588,24.88,282,267,3306
15.03.2016 09:00,3665,35.52,248,266,3417
15.03.2016 10:00,3626,35.09,225,253,3401
15.03.2016 11:00,3632,35.23,204,243,3428
15.03.2016 12:00,3624,25.6,191,233,3433
15.03.2016 13:00,3549,24.9,168,223,3381
15.03.2016 14:00,3547,22.95,148,213,3399
15.03.2016 15:00,3430,22.56,154,182,3276
15.03.2016 16:00,3401,22.33,138,179,3263
15.03.2016 17:00,3347,22.25,141,156,3206
15.03.2016 18:00,3360,24.84,143,146,3217
15.03.2016 19:00,3512,31.14,168,141,3344
15.03.2016 20:00,3550,33.31,173,131,3377
15.03.2016 21:00,3483,25.51,148,122,3335
15.03.2016 22:00,3329,22.29,110,108,3219
15.03.2016 23:00,3114,21.92,89,85,3025
16.03.2016 00:00,2918,20.95,96,72,2822
16.03.2016 01:00,2788,20.71,104,59,2684
16.03.2016 02:00,2712,20.42,132,58,2580
16.03.2016 03:00,2725,20.27,144,52,2581
16.03.2016 04:00,2755,20.06,139,59,2616
16.03.2016 05:00,2825,20.49,130,67,2695
16.03.2016 06:00,3034,21.59,120,70,2914
16.03.2016 07:00,3470,22.38,108,79,3362
16.03.2016 08:00,3798,33.13,74,77,3724
16.03.2016 09:00,3798,32.2,39,67,3759
16.03.2016 10:00,3702,24.42,17,58,3685
16.03.2016 11:00,3654,22.48,13,54,3641
16.03.2016 12:00,3585,22.43,23,58,3562
16.03.2016 13:00,3467,22.16,39,62,3428
16.03.2016 14:00,3411,21.85,60,81,3351
16.03.2016 15:00,3332,21.9,88,97,3244
16.03.2016 16:00,3299,21.79,103,111,3196
16.03.2016 17:00,3229,23.1,110,128,3119
16.03.2016 18:00,3322,29.2,140,153,3182
16.03.2016 19:00,3364,34.74,247,174,3117
16.03.2016 20:00,3351,25.91,371,192,2980
16.03.2016 21:00,3202,31.08,393,206,2809
16.03.2016 22:00,3071,21.99,410,217,2661
16.03.2016 23:00,2821,21.37,450,227,2371
17.03.2016 00:00,2657,20.58,441,243,2216
17.03.2016 01:00,2570,20.69,425,271,2145
17.03.2016 02:00,2528,20.17,418,280,2110
17.03.2016 03:00,2502,20.28,443,291,2059
17.03.2016 04:00,2519,20.56,440,302,2079
17.03.2016 05:00,2620,21.09,427,312,2193
17.03.2016 06:00,2862,22.06,392,325,2470
17.03.2016 07:00,3233,22.4,365,339,2868
17.03.2016 08:00,3588,23.7,312,327,3276
17.03.2016 09:00,3661,34.13,246,306,3415
17.03.2016 10:00,3645,25.36,202,284,3443
17.03.2016 11:00,3649,23.11,187,273,3462
17.03.2016 12:00,3600,22.87,174,266,3426
17.03.2016 13:00,3460,22.38,182,260,3278
17.03.2016 14:00,3418,22.2,173,260,3245
17.03.2016 15:00,3348,22.15,196,263,3152
17.03.2016 16:00,3302,22.07,251,264,3051
17.03.2016 17:00,3302,22.16,292,284,3010
17.03.2016 18:00,3400,24.49,311,295,3089
17.03.2016 19:00,3465,37.88,347,298,3118
17.03.2016 20:00,3423,30.38,384,295,3039
17.03.2016 21:00,3313,22.29,374,294,2939
17.03.2016 22:00,3093,22.11,361,288,2732
17.03.2016 23:00,2913,21.62,350,290,2563
18.03.2016 00:00,2668,20.92,363,274,2305
18.03.2016 01:00,2541,20.31,389,283,2152
18.03.2016 02:00,2449,19.47,366,272,2083
18.03.2016 03:00,2438,19.49,374,276,2064
18.03.2016 04:00,2452,19.67,393,287,2059
18.03.2016 05:00,2539,20.14,389,308,2150
18.03.2016 06:00,2742,21.58,384,321,2358
18.03.2016 07:00,3124,22.16,395,328,2729
18.03.2016 08:00,3509,22.82,349,312,3160
18.03.2016 09:00,3635,29.22,308,304,3327
18.03.2016 10:00,3550,22.96,305,300,3245
18.03.2016 11:00,3506,22.43,304,308,3202
18.03.2016 12:00,3448,22.37,313,306,3135
18.03.2016 13:00,3349,22.18,302,296,3047
18.03.2016 14:00,3266,22.01,267,279,2999
18.03.2016 15:00,3215,22.02,234,273,2981
18.03.2016 16:00,3144,22.02,253,249,2891
18.03.2016 17:00,3126,22.07,229,235,2897
18.03.2016 18:00,3247,22.26,184,225,3063
18.03.2016 19:00,3406,25.46,144,204,3262
18.03.2016 20:00,3428,25.44,117,174,3311
18.03.2016 21:00,3310,22.38,69,141,3241
18.03.2016 22:00,3123,22.13,80,128,3043
18.03.2016 23:00,2890,21.75,141,112,2749
19.03.2016 00:00,2690,21.12,198,106,2492
19.03.2016 01:00,2615,21.31,190,107,2425
19.03.2016 02:00,2566,21.16,171,116,2395
19.03.2016 03:00,2580,21.14,135,130,2445
19.03.2016 04:00,2620,21.26,101,133,2519
19.03.2016 05:00,2650,21.3,92,132,2558
19.03.2016 06:00,2707,21.52,94,137,2613
19.03.2016 07:00,2817,21.59,82,130,2735
19.03.2016 08:00,2932,21.76,109,136,2823
19.03.2016 09:00,3039,21.84,105,144,2934
19.03.2016 10:00,3118,22.28,112,163,3006
19.03.2016 11:00,3084,22.13,143,185,2941
19.03.2016 12:00,2972,21.89,229,224,2743
19.03.2016 13:00,2833,21.45,329,267,2504
19.03.2016 14:00,2702,21.13,401,306,2301
19.03.2016 15:00,2564,20.65,518,365,2046
19.03.2016 16:00,2501,20.42,566,374,1935
19.03.2016 17:00,2711,20.79,451,388,2260
19.03.2016 18:00,2957,21.7,312,364,2645
19.03.2016 19:00,3194,22.2,243,351,2951
19.03.2016 20:00,3149,22.2,287,319,2862
19.03.2016 21:00,3017,21.72,293,312,2724
19.03.2016 22:00,2844,21.53,335,297,2509
19.03.2016 23:00,2732,21.31,334,276,2398
