Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
21:00,227,959,267,243,171,1035,70,293,77,271,193,1264
22:00,238,957,248,232,183,1015,60,302,83,265,203,1232
23:00,234,934,232,210,190,998,62,324,100,268,215,1194
0:00,219,911,237,184,206,989,70,332,110,293,216,1157
1:00,192,916,222,135,209,1006,67,370,96,329,190,1076
2:00,167,920,225,113,214,987,59,348,119,376,187,1045
3:00,137,931,226,90,229,961,50,328,126,384,185,1029
4:00,113,925,231,95,269,955,48,309,132,393,179,1028
5:00,91,930,211,104,330,945,49,287,139,396,189,1030
6:00,73,921,202,118,396,937,53,259,148,400,182,1040
7:00,59,910,198,140,469,938,56,237,157,405,176,1042
8:00,48,917,194,162,558,933,65,206,170,425,161,1037
9:00,41,931,206,170,632,915,81,187,195,463,151,1026
10:00,34,944,225,194,676,959,120,194,234,469,133,1004
11:00,33,949,243,200,700,966,146,210,295,519,113,1025
12:00,35,926,270,230,707,937,187,255,350,569,96,1069
13:00,44,907,302,282,722,885,236,318,419,624,79,1091
14:00,60,886,339,308,709,836,287,362,470,702,69,1099
15:00,80,854,365,375,672,772,332,406,543,765,84,1155
16:00,116,830,387,442,658,703,354,463,582,809,81,1146
17:00,160,822,437,492,633,622,392,505,618,818,86,1163
18:00,203,801,519,562,579,518,385,545,645,815,97,1194
19:00,239,788,604,569,549,417,377,602,661,813,111,1227
20:00,260,758,653,561,487,326,350,630,657,790,101,1240
21:00,278,706,715,546,420,288,355,667,648,777,95,1246
22:00,281,651,710,550,331,256,359,708,620,775,88,1250
23:00,287,602,706,548,271,263,373,757,560,764,83,1269
0:00,294,560,652,566,220,281,384,795,512,758,96,1267
1:00,334,510,575,548,163,282,420,843,457,815,64,1254
2:00,339,476,517,550,136,283,417,866,392,818,62,1254
3:00,332,453,463,544,131,280,410,871,345,821,68,1243
4:00,330,431,405,531,131,283,405,853,322,820,80,1225
5:00,320,413,373,519,138,291,398,827,325,822,98,1194
6:00,313,395,355,500,139,290,389,785,334,814,130,1153
7:00,306,382,352,489,103,293,358,734,359,811,170,1106
8:00,308,357,338,469,85,280,338,668,388,769,220,1051
9:00,315,340,312,453,95,257,329,570,388,747,263,1013
10:00,321,313,304,453,92,228,325,507,409,731,339,984
11:00,341,293,301,469,105,215,309,441,423,747,438,986
12:00,340,269,308,455,132,217,281,413,397,768,521,937
13:00,352,252,284,455,165,225,286,401,391,783,600,929
14:00,358,235,279,457,207,254,280,419,385,799,690,960
15:00,372,238,270,449,240,281,272,434,361,780,773,935
16:00,387,227,264,447,265,326,249,469,393,760,821,953
17:00,412,228,263,450,239,380,227,495,406,706,868,922
18:00,434,244,259,451,221,406,196,482,412,641,893,936
19:00,461,255,226,457,183,462,162,460,396,593,911,953
20:00,517,263,211,467,155,520,130,437,388,528,893,942
21:00,558,269,224,507,131,529,120,412,427,483,848,930
22:00,617,258,226,551,119,504,125,403,414,447,783,916
23:00,684,266,246,588,118,478,142,419,391,420,750,891
0:00,727,283,251,625,128,448,146,412,370,405,721,867
1:00,765,277,159,660,142,437,145,405,272,383,741,815
2:00,788,304,198,695,164,374,130,385,234,369,764,761
3:00,801,338,233,751,181,316,110,369,201,357,758,720
4:00,793,358,276,809,191,277,91,358,166,338,747,681
5:00,802,390,301,853,210,226,74,353,145,317,724,645
6:00,807,434,320,900,225,193,60,336,134,286,699,611
7:00,821,475,341,931,250,184,44,314,133,254,667,583
8:00,833,514,355,954,310,185,34,281,128,223,655,550
9:00,826,541,361,983,311,177,33,259,129,192,663,514
10:00,829,568,414,1006,317,162,36,253,143,162,724,510
11:00,838,581,448,1026,319,164,45,254,168,148,778,483
12:00,849,624,466,1071,307,168,54,264,198,143,807,484
13:00,840,640,509,1115,308,166,63,253,232,140,827,486
14:00,826,659,532,1189,300,165,70,255,260,152,826,463
15:00,800,682,557,1234,311,178,77,280,293,157,821,444
16:00,775,718,543,1255,313,188,86,242,308,179,811,451
17:00,757,758,527,1288,314,189,91,226,333,158,801,452
18:00,759,796,481,1261,310,184,95,200,345,182,768,506
19:00,758,826,427,1237,320,169,88,172,342,196,751,516
20:00,762,854,373,1214,331,148,86,154,349,241,780,501
21:00,765,857,312,1206,330,145,83,127,382,280,814,501
22:00,780,864,241,1224,322,154,84,115,416,377,848,489
23:00,794,861,202,1231,335,183,86,118,440,472,923,493
0:00,803,842,178,1232,329,197,93,115,448,539,979,503
1:00,824,838,146,1266,337,228,147,111,508,661,1001,437
2:00,856,826,134,1266,337,232,161,109,536,694,1039,442
3:00,909,820,120,1263,330,228,175,102,563,704,1069,450
4:00,955,831,112,1243,331,225,198,92,584,684,1099,444
5:00,1012,829,110,1210,338,222,221,76,628,659,1134,449
6:00,1076,837,111,1161,338,215,221,63,673,601,1162,443
7:00,1138,842,108,1101,352,198,199,48,699,526,1184,427
8:00,1199,843,92,1043,368,188,184,36,736,435,1195,418
9:00,1263,823,72,1000,361,209,169,25,769,367,1198,385
10:00,1323,830,52,975,376,249,139,28,836,295,1201,378
11:00,1370,811,36,959,387,312,142,30,886,249,1208,363
12:00,1397,825,33,977,393,362,132,36,885,238,1216,274
13:00,1408,815,32,999,385,415,148,40,906,217,1212,260
14:00,1417,796,32,1014,372,474,173,45,891,211,1185,210
15:00,1399,753,30,1043,358,527,195,50,853,226,1127,181
16:00,1358,742,28,1064,345,515,213,56,792,234,1062,204
17:00,1289,728,26,1044,357,505,230,64,718,276,1013,230
18:00,1253,733,30,991,335,448,238,75,659,342,1003,253
19:00,1225,734,37,877,310,408,235,85,601,396,969,258
20:00,1217,732,45,749,323,366,227,89,552,485,932,273
21:00,1211,708,57,606,343,340,242,77,519,616,929,248
22:00,1212,671,74,530,360,339,252,82,501,737,893,209
23:00,1221,631,78,497,379,359,272,82,489,826,879,204
0:00,1221,592,83,512,401,412,300,79,504,887,866,207
1:00,1244,608,83,519,373,456,343,80,577,967,855,216
2:00,1242,580,80,538,393,546,351,83,600,990,812,214
3:00,1242,561,79,568,413,549,355,89,627,1024,767,208
